ID,Parent SKU,SKU,Name,Description,Tax class,Stock,Sale price,Regular price,Categories EN,Images,Item type,Color,Prime style,Pocket shape,Placket shape,Placket Type,Sleeves type,Collar type,length,width,Generation
,Classic-MY-Cream-1112,11121002523,Thobe - Classic - Cream - Youth - SFC - 52L,Thobe - Classic - Cream - Youth - SFC - 52L,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,52,L,Youth
,Classic-MY-Cream-1112,11121002524,Thobe - Classic - Cream - Youth - SFC - 52XL,Thobe - Classic - Cream - Youth - SFC - 52XL,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,52,XL,Youth
,Classic-MY-Cream-1112,11121002531,Thobe - Classic - Cream - Men - SFC - 53S,Thobe - Classic - Cream - Men - SFC - 53S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,53,S,Men
,Classic-MY-Cream-1112,11121002532,Thobe - Classic - Cream - Men - SFC - 53M,Thobe - Classic - Cream - Men - SFC - 53M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,53,M,Men
,Classic-MY-Cream-1112,11121002533,Thobe - Classic - Cream - Men - SFC - 53L,Thobe - Classic - Cream - Men - SFC - 53L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,53,L,Men
,Classic-MY-Cream-1112,11121002534,Thobe - Classic - Cream - Men - SFC - 53XL,Thobe - Classic - Cream - Men - SFC - 53XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,53,XL,Men
,Classic-MY-Cream-1112,11121002535,Thobe - Classic - Cream - Men - SFC - 53XXL,Thobe - Classic - Cream - Men - SFC - 53XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,53,XXL,Men
,Classic-MY-Cream-1112,11121002541,Thobe - Classic - Cream - Men - SFC - 54S,Thobe - Classic - Cream - Men - SFC - 54S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,54,S,Men
,Classic-MY-Cream-1112,11121002542,Thobe - Classic - Cream - Men - SFC - 54M,Thobe - Classic - Cream - Men - SFC - 54M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,54,M,Men
,Classic-MY-Cream-1112,11121002543,Thobe - Classic - Cream - Men - SFC - 54L,Thobe - Classic - Cream - Men - SFC - 54L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,54,L,Men
,Classic-MY-Cream-1112,11121002544,Thobe - Classic - Cream - Men - SFC - 54XL,Thobe - Classic - Cream - Men - SFC - 54XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,54,XL,Men
,Classic-MY-Cream-1112,11121002551,Thobe - Classic - Cream - Men - SFC - 55S,Thobe - Classic - Cream - Men - SFC - 55S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,55,S,Men
,Classic-MY-Cream-1112,11121002552,Thobe - Classic - Cream - Men - SFC - 55M,Thobe - Classic - Cream - Men - SFC - 55M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,55,M,Men
,Classic-MY-Cream-1112,11121002553,Thobe - Classic - Cream - Men - SFC - 55L,Thobe - Classic - Cream - Men - SFC - 55L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,55,L,Men
,Classic-MY-Cream-1112,11121002554,Thobe - Classic - Cream - Men - SFC - 55XL,Thobe - Classic - Cream - Men - SFC - 55XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,55,XL,Men
,Classic-MY-Cream-1112,11121002555,Thobe - Classic - Cream - Men - SFC - 55XXL,Thobe - Classic - Cream - Men - SFC - 55XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,55,XXL,Men
,Classic-MY-Cream-1112,11121002561,Thobe - Classic - Cream - Men - SFC - 56S,Thobe - Classic - Cream - Men - SFC - 56S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,56,S,Men
,Classic-MY-Cream-1112,11121002562,Thobe - Classic - Cream - Men - SFC - 56M,Thobe - Classic - Cream - Men - SFC - 56M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,56,M,Men
,Classic-MY-Cream-1112,11121002563,Thobe - Classic - Cream - Men - SFC - 56L,Thobe - Classic - Cream - Men - SFC - 56L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,56,L,Men
,Classic-MY-Cream-1112,11121002564,Thobe - Classic - Cream - Men - SFC - 56XL,Thobe - Classic - Cream - Men - SFC - 56XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,56,XL,Men
,Classic-MY-Cream-1112,11121002565,Thobe - Classic - Cream - Men - SFC - 56XXL,Thobe - Classic - Cream - Men - SFC - 56XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,56,XXL,Men
,Classic-MY-Cream-1112,11121002566,Thobe - Classic - Cream - Men - SFC - 56XXXL,Thobe - Classic - Cream - Men - SFC - 56XXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,56,XXXL,Men
,Classic-MY-Cream-1112,11121002571,Thobe - Classic - Cream - Men - SFC - 57S,Thobe - Classic - Cream - Men - SFC - 57S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,57,S,Men
,Classic-MY-Cream-1112,11121002572,Thobe - Classic - Cream - Men - SFC - 57M,Thobe - Classic - Cream - Men - SFC - 57M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,57,M,Men
,Classic-MY-Cream-1112,11121002573,Thobe - Classic - Cream - Men - SFC - 57L,Thobe - Classic - Cream - Men - SFC - 57L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,57,L,Men
,Classic-MY-Cream-1112,11121002574,Thobe - Classic - Cream - Men - SFC - 57XL,Thobe - Classic - Cream - Men - SFC - 57XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,57,XL,Men
,Classic-MY-Cream-1112,11121002575,Thobe - Classic - Cream - Men - SFC - 57XXL,Thobe - Classic - Cream - Men - SFC - 57XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,57,XXL,Men
,Classic-MY-Cream-1112,11121002576,Thobe - Classic - Cream - Men - SFC - 57XXXL,Thobe - Classic - Cream - Men - SFC - 57XXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,57,XXXL,Men
,Classic-MY-Cream-1112,11121002581,Thobe - Classic - Cream - Men - SFC - 58S,Thobe - Classic - Cream - Men - SFC - 58S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,58,S,Men
,Classic-MY-Cream-1112,11121002582,Thobe - Classic - Cream - Men - SFC - 58M,Thobe - Classic - Cream - Men - SFC - 58M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,58,M,Men
,Classic-MY-Cream-1112,11121002583,Thobe - Classic - Cream - Men - SFC - 58L,Thobe - Classic - Cream - Men - SFC - 58L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,58,L,Men
,Classic-MY-Cream-1112,11121002584,Thobe - Classic - Cream - Men - SFC - 58XL,Thobe - Classic - Cream - Men - SFC - 58XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,58,XL,Men
,Classic-MY-Cream-1112,11121002585,Thobe - Classic - Cream - Men - SFC - 58XXL,Thobe - Classic - Cream - Men - SFC - 58XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,58,XXL,Men
,Classic-MY-Cream-1112,11121002586,Thobe - Classic - Cream - Men - SFC - 58XXXL,Thobe - Classic - Cream - Men - SFC - 58XXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,58,XXXL,Men
,Classic-MY-Cream-1112,11121002592,Thobe - Classic - Cream - Men - SFC - 59M,Thobe - Classic - Cream - Men - SFC - 59M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,59,M,Men
,Classic-MY-Cream-1112,11121002593,Thobe - Classic - Cream - Men - SFC - 59L,Thobe - Classic - Cream - Men - SFC - 59L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,59,L,Men
,Classic-MY-Cream-1112,11121002594,Thobe - Classic - Cream - Men - SFC - 59XL,Thobe - Classic - Cream - Men - SFC - 59XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,59,XL,Men
,Classic-MY-Cream-1112,11121002595,Thobe - Classic - Cream - Men - SFC - 59XXL,Thobe - Classic - Cream - Men - SFC - 59XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,59,XXL,Men
,Classic-MY-Cream-1112,11121002596,Thobe - Classic - Cream - Men - SFC - 59XXXL,Thobe - Classic - Cream - Men - SFC - 59XXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,59,XXXL,Men
,Classic-MY-Cream-1112,11121002601,Thobe - Classic - Cream - Men - SFC - 60S,Thobe - Classic - Cream - Men - SFC - 60S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,60,S,Men
,Classic-MY-Cream-1112,11121002602,Thobe - Classic - Cream - Men - SFC - 60M,Thobe - Classic - Cream - Men - SFC - 60M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,60,M,Men
,Classic-MY-Cream-1112,11121002603,Thobe - Classic - Cream - Men - SFC - 60L,Thobe - Classic - Cream - Men - SFC - 60L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,60,L,Men
,Classic-MY-Cream-1112,11121002604,Thobe - Classic - Cream - Men - SFC - 60XL,Thobe - Classic - Cream - Men - SFC - 60XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,60,XL,Men
,Classic-MY-Cream-1112,11121002605,Thobe - Classic - Cream - Men - SFC - 60XXL,Thobe - Classic - Cream - Men - SFC - 60XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,60,XXL,Men
,Classic-MY-Cream-1112,11121002607,Thobe - Classic - Cream - Men - SFC - 60XXXXL,Thobe - Classic - Cream - Men - SFC - 60XXXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,60,XXXXL,Men
,Classic-MY-Cream-1112,11121002612,Thobe - Classic - Cream - Men - SFC - 61M,Thobe - Classic - Cream - Men - SFC - 61M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,61,M,Men
,Classic-MY-Cream-1112,11121002613,Thobe - Classic - Cream - Men - SFC - 61L,Thobe - Classic - Cream - Men - SFC - 61L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,61,L,Men
,Classic-MY-Cream-1112,11121002614,Thobe - Classic - Cream - Men - SFC - 61XL,Thobe - Classic - Cream - Men - SFC - 61XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,61,XL,Men
,Classic-MY-Cream-1112,11121002615,Thobe - Classic - Cream - Men - SFC - 61XXL,Thobe - Classic - Cream - Men - SFC - 61XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,61,XXL,Men
,Classic-MY-Cream-1112,11121002617,Thobe - Classic - Cream - Men - SFC - 61XXXXL,Thobe - Classic - Cream - Men - SFC - 61XXXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,61,XXXXL,Men
,Classic-MY-Cream-1112,11121002622,Thobe - Classic - Cream - Men - SFC - 62M,Thobe - Classic - Cream - Men - SFC - 62M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,62,M,Men
,Classic-MY-Cream-1112,11121002623,Thobe - Classic - Cream - Men - SFC - 62L,Thobe - Classic - Cream - Men - SFC - 62L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,62,L,Men
,Classic-MY-Cream-1112,11121002624,Thobe - Classic - Cream - Men - SFC - 62XL,Thobe - Classic - Cream - Men - SFC - 62XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,62,XL,Men
,Classic-MY-Cream-1112,11121002625,Thobe - Classic - Cream - Men - SFC - 62XXL,Thobe - Classic - Cream - Men - SFC - 62XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,62,XXL,Men
,Classic-MY-Cream-1112,11121002626,Thobe - Classic - Cream - Men - SFC - 62XXXL,Thobe - Classic - Cream - Men - SFC - 62XXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,62,XXXL,Men
,Classic-MY-Cream-1112,11121002627,Thobe - Classic - Cream - Men - SFC - 62XXXXL,Thobe - Classic - Cream - Men - SFC - 62XXXXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,62,XXXXL,Men
,Classic-MY-Cream-1112,11121002642,Thobe - Classic - Cream - Men - SFC - 64M,Thobe - Classic - Cream - Men - SFC - 64M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,64,M,Men
,Classic-MY-Cream-1112,11121002643,Thobe - Classic - Cream - Men - SFC - 64L,Thobe - Classic - Cream - Men - SFC - 64L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,64,L,Men
,Classic-MY-Cream-1112,11121002644,Thobe - Classic - Cream - Men - SFC - 64XL,Thobe - Classic - Cream - Men - SFC - 64XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,64,XL,Men
,Classic-MY-Cream-1112,11121002645,Thobe - Classic - Cream - Men - SFC - 64XXL,Thobe - Classic - Cream - Men - SFC - 64XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SFC,Square Pocket,Square Placket,Unhidden Buttons,Fashion Cuff Sleeves,China Collar,64,XXL,Men
,Classic-MY-Cream-1112,11121102431,Thobe - Classic - Cream - Youth - SST - 43S,Thobe - Classic - Cream - Youth - SST - 43S,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,43,S,Youth
,Classic-MY-Cream-1112,11121102442,Thobe - Classic - Cream - Youth - SST - 44M,Thobe - Classic - Cream - Youth - SST - 44M,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,44,M,Youth
,Classic-MY-Cream-1112,11121102472,Thobe - Classic - Cream - Youth - SST - 47M,Thobe - Classic - Cream - Youth - SST - 47M,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,47,M,Youth
,Classic-MY-Cream-1112,11121102481,Thobe - Classic - Cream - Youth - SST - 48S,Thobe - Classic - Cream - Youth - SST - 48S,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,48,S,Youth
,Classic-MY-Cream-1112,11121102482,Thobe - Classic - Cream - Youth - SST - 48M,Thobe - Classic - Cream - Youth - SST - 48M,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,48,M,Youth
,Classic-MY-Cream-1112,11121102503,Thobe - Classic - Cream - Youth - SST - 50L,Thobe - Classic - Cream - Youth - SST - 50L,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,50,L,Youth
,Classic-MY-Cream-1112,11121102512,Thobe - Classic - Cream - Youth - SST - 51M,Thobe - Classic - Cream - Youth - SST - 51M,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,51,M,Youth
,Classic-MY-Cream-1112,11121102513,Thobe - Classic - Cream - Youth - SST - 51L,Thobe - Classic - Cream - Youth - SST - 51L,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,51,L,Youth
,Classic-MY-Cream-1112,11121102522,Thobe - Classic - Cream - Youth - SST - 52M,Thobe - Classic - Cream - Youth - SST - 52M,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,52,M,Youth
,Classic-MY-Cream-1112,11121102524,Thobe - Classic - Cream - Youth - SST - 52XL,Thobe - Classic - Cream - Youth - SST - 52XL,15%,1,,95,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,52,XL,Youth
,Classic-MY-Cream-1112,11121102532,Thobe - Classic - Cream - Men - SST - 53M,Thobe - Classic - Cream - Men - SST - 53M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,53,M,Men
,Classic-MY-Cream-1112,11121102533,Thobe - Classic - Cream - Men - SST - 53L,Thobe - Classic - Cream - Men - SST - 53L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,53,L,Men
,Classic-MY-Cream-1112,11121102534,Thobe - Classic - Cream - Men - SST - 53XL,Thobe - Classic - Cream - Men - SST - 53XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,53,XL,Men
,Classic-MY-Cream-1112,11121102535,Thobe - Classic - Cream - Men - SST - 53XXL,Thobe - Classic - Cream - Men - SST - 53XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,53,XXL,Men
,Classic-MY-Cream-1112,11121102542,Thobe - Classic - Cream - Men - SST - 54M,Thobe - Classic - Cream - Men - SST - 54M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,54,M,Men
,Classic-MY-Cream-1112,11121102543,Thobe - Classic - Cream - Men - SST - 54L,Thobe - Classic - Cream - Men - SST - 54L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,54,L,Men
,Classic-MY-Cream-1112,11121102545,Thobe - Classic - Cream - Men - SST - 54XXL,Thobe - Classic - Cream - Men - SST - 54XXL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,54,XXL,Men
,Classic-MY-Cream-1112,11121102551,Thobe - Classic - Cream - Men - SST - 55S,Thobe - Classic - Cream - Men - SST - 55S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,55,S,Men
,Classic-MY-Cream-1112,11121102552,Thobe - Classic - Cream - Men - SST - 55M,Thobe - Classic - Cream - Men - SST - 55M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,55,M,Men
,Classic-MY-Cream-1112,11121102554,Thobe - Classic - Cream - Men - SST - 55XL,Thobe - Classic - Cream - Men - SST - 55XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,55,XL,Men
,Classic-MY-Cream-1112,11121102561,Thobe - Classic - Cream - Men - SST - 56S,Thobe - Classic - Cream - Men - SST - 56S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,56,S,Men
,Classic-MY-Cream-1112,11121102562,Thobe - Classic - Cream - Men - SST - 56M,Thobe - Classic - Cream - Men - SST - 56M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,56,M,Men
,Classic-MY-Cream-1112,11121102563,Thobe - Classic - Cream - Men - SST - 56L,Thobe - Classic - Cream - Men - SST - 56L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,56,L,Men
,Classic-MY-Cream-1112,11121102564,Thobe - Classic - Cream - Men - SST - 56XL,Thobe - Classic - Cream - Men - SST - 56XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,56,XL,Men
,Classic-MY-Cream-1112,11121102571,Thobe - Classic - Cream - Men - SST - 57S,Thobe - Classic - Cream - Men - SST - 57S,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,57,S,Men
,Classic-MY-Cream-1112,11121102572,Thobe - Classic - Cream - Men - SST - 57M,Thobe - Classic - Cream - Men - SST - 57M,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,57,M,Men
,Classic-MY-Cream-1112,11121102573,Thobe - Classic - Cream - Men - SST - 57L,Thobe - Classic - Cream - Men - SST - 57L,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,57,L,Men
,Classic-MY-Cream-1112,11121102574,Thobe - Classic - Cream - Men - SST - 57XL,Thobe - Classic - Cream - Men - SST - 57XL,15%,1,,110,Thobe > Alshiaka > Classic,,Thobe,Cream,SST,Triangle Pocket,Triangle Placket,Unhidden Buttons,Plain Sleeves,China Collar,57,XL,Men
