ID,Parent SKU,SKU,Description,Regular price,Brand,Cat,Color,Prime style,Pocket shape,Collection name,Consignment,Placket Shape,Placket Type,Sleeves type,Collar type,Size,Generation
,#p30211#,352510221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,352510222,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,352510223,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,356610210,Shumagh - Alshiaka - Men - 44,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,356610211,Shumagh - Alshiaka - Youth - 48,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,44,Men
,#p30211#,356610213,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,48,Youth
,#p30211#,356610214,Shumagh - Alshiaka - Youth - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,356610216,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,356710210,Shumagh - Alshiaka - Men - 44,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,356710211,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,44,Men
,#p30211#,356710212,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,356810214,Shumagh - Alshiaka - Youth - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,356810216,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,358001210,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,358001212,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,358001214,Shumagh - Alshiaka - Youth - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,358001216,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,358001219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,358001221,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,358001223,Shumagh - Alshiaka - Men - 38,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,358010208,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,38,Men
,#p30211#,358010210,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,358010212,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,358010214,Shumagh - Alshiaka - Youth - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,358010216,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,358010219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,358010221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,358010222,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,358010223,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,358101221,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,358110221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,358110222,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,358110223,Shumagh - Alshiaka - Men - 55,349,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,358810219,Shumagh - Alshiaka - Men - 58,349,Alshiaka,Headgear>Alshiaka>Shumagh,Red,English Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,358810221,Shumagh - Alshiaka - Men - 60,349,Alshiaka,Headgear>Alshiaka>Shumagh,Red,English Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,358810222,Shumagh - Alshiaka - Men - 55,349,Alshiaka,Headgear>Alshiaka>Shumagh,Red,English Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,358901219,Shumagh - Alshiaka - Men - 58,349,Alshiaka,Headgear>Alshiaka>Shumagh,White,English Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,358901221,Shumagh - Alshiaka - Men - 60,349,Alshiaka,Headgear>Alshiaka>Shumagh,White,English Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,358901222,Shumagh - Alshiaka - Men - 55,285,Alshiaka,Headgear>Alshiaka>Shumagh,White,English Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,359010219,Shumagh - Alshiaka - Men - 58,285,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Swiss Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,359010221,Shumagh - Alshiaka - Men - 60,285,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Swiss Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,359010222,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Swiss Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,359101210,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,359101212,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,359101214,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,359101219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,359101221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,359101222,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,359102210,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,359102212,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,359102214,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,359102219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,359102221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,359102222,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,359102223,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Cream,Chinese Shumagh Cream,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,359110210,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,359110212,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,359110214,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,359110219,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,359110222,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,359110223,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,359201210,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,359201212,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,359201214,Shumagh - Alshiaka - Youth - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,359201216,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,359201219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,359201221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,359201222,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,359201223,Shumagh - Alshiaka - Men - 42,25,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,359210210,Shumagh - Alshiaka - Youth - 46,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Men
,#p30211#,359210212,Shumagh - Alshiaka - Youth - 50,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,359210214,Shumagh - Alshiaka - Youth - 52,25,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,359210216,Shumagh - Alshiaka - Men - 55,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,359210219,Shumagh - Alshiaka - Men - 58,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,359210221,Shumagh - Alshiaka - Men - 60,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,359210222,Shumagh - Alshiaka - Men - 62,30,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,359210223,Shumagh - Alshiaka - Men - 42,99,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,359301210,Shumagh - Alshiaka - Youth - 46,99,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Youth
,#p30211#,359301212,Shumagh - Alshiaka - Youth - 50,99,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,359301214,Shumagh - Alshiaka - Men - 55,199,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,359301219,Shumagh - Alshiaka - Men - 58,199,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,359301221,Shumagh - Alshiaka - Men - 60,199,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
,#p30211#,359301222,Shumagh - Alshiaka - Men - 62,199,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,60,Men
,#p30211#,359301223,Shumagh - Alshiaka - Men - 42,99,Alshiaka,Headgear>Alshiaka>Shumagh,White,Chinese Shumagh White,NA,Seasonal,Non Consignment,NA,NA,NA,NA,62,Men
,#p30211#,359310210,Shumagh - Alshiaka - Youth - 46,99,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,42,Youth
,#p30211#,359310212,Shumagh - Alshiaka - Youth - 50,99,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,46,Youth
,#p30211#,359310214,Shumagh - Alshiaka - Youth - 52,99,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,50,Youth
,#p30211#,359310216,Shumagh - Alshiaka - Men - 55,199,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,52,Youth
,#p30211#,359310219,Shumagh - Alshiaka - Men - 58,199,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,55,Men
,#p30211#,359310221,Shumagh - Alshiaka - Men - 60,199,Alshiaka,Headgear>Alshiaka>Shumagh,Red,Chinese Shumagh Red,NA,Seasonal,Non Consignment,NA,NA,NA,NA,58,Men
